,id,format,victory_status,book_moves,opening_name,winner,turns,white_id,white_rating,black_id,black_rating
9087,lG80eRz9,Blitz,mate,7,French Defense: Winawer Variation |  Advance Variation,black,114,palaplay,1968,patzmaschine,2344
9088,sM9kM0wE,Rapid,outoftime,10,Sicilian Defense: Najdorf Variation,black,86,nesa10,2230,palaplay,1948
9089,A5X5WZBJ,Blitz,resign,5,Russian Game: Three Knights Game,white,53,palaplay,1933,mak7ym,2008
9090,Db8r6BRA,Rapid,resign,9,Gruenfeld Defense: Three Knights Variation |  Burille Variation,white,127,augusto64,2003,palaplay,1942
9091,g5GsCu9c,Rapid,resign,3,French Defense: Reti-Spielmann Attack,black,92,palaplay,1953,hccprofessor,1957
9092,NXyWhvji,Blitz,outoftime,6,Italian Game: Anti-Fried Liver Defense,white,81,palaplay,1939,risty,2011
9093,P9JF4Rav,Rapid,resign,5,Sicilian Defense: Canal-Sokolsky Attack,white,45,theosan,2197,palaplay,1943
9094,XHf0bz8h,Rapid,resign,6,English Opening: Anglo-Indian Defense |  Scandinavian Defense |  Exchange Variation,white,79,hooverphonic,2264,palaplay,1946
9095,zEWTkqYd,Rapid,resign,3,French Defense: Reti-Spielmann Attack,black,34,palaplay,1949,hooverphonic,2260
9096,tMrlRj6H,Rapid,resign,2,Nimzowitsch Defense,white,83,palaplay,1934,atabak,2045
9097,W5TyBb6p,Rapid,resign,6,Three Knights Opening: Winawer Defense,black,92,palaplay,1939,helderjacinto,2129
9099,VG2uaC3K,Blitz,resign,11,Italian Game: Two Knights Defense |  Polerio Defense |  Bishop Check Line,black,66,palaplay,1947,knightcastle,2060
9100,AlsPBB7X,Rapid,resign,3,French Defense: Reti-Spielmann Attack,black,72,palaplay,1954,sawyas,2082
9101,Qf1k90mE,Blitz,outoftime,2,Caro-Kann Defense,black,102,palaplay,1965,yarchik2005,1940
9102,R8bmQGx9,Blitz,resign,3,King's Knight Opening,white,31,monsternot,1533,ratmir_156,1270
9103,a4CSG0tH,Rapid,mate,3,Center Game #2,white,45,grigori_290153,1679,ratmir_156,1294
9104,8jTABmIR,Rapid,mate,3,King's Pawn Game: Tortoise Opening,black,32,ratmir_156,1352,granagieldziepl,1577
9112,unNCAAzT,Rapid,outoftime,5,Russian Game: Urusov Gambit,white,11,sorokin22,1511,gomex,1514
9113,0fqbuNwq,Rapid,resign,5,Philidor Defense #3,white,7,jabka2,1554,pouyandp,1104
9114,JdI7WuGI,Classical,mate,4,Alekhine Defense: Scandinavian Variation,black,126,djbayan,1364,pouyandp,1033
9116,SzAZIZqu,Rapid,mate,2,Alekhine Defense,white,49,ispavlo,1442,pouyandp,1041
9117,9lovnw5E,Rapid,mate,2,Nimzo-Larsen Attack: Indian Variation,black,40,pouyandp,1050,ispavlo,1439
9118,A12OLEfT,Rapid,resign,2,Scandinavian Defense,white,51,ispavlo,1437,pouyandp,1060
9120,1dpUH7SR,Rapid,resign,3,Queen's Pawn Game #2,white,85,r541,1362,pouyandp,1076
9121,1F6lftEX,Classical,resign,6,Russian Game: Damiano Variation,white,64,indignantary,1388,pouyandp,1112
9122,R7gra2BG,Classical,resign,2,Modern Defense,black,10,pouyandp,1137,indignantary,1383
9123,ZPC5uB7w,Classical,resign,4,King's Pawn Game: Damiano Defense,white,13,indignantary,1378,pouyandp,1170
9124,3PXGO6tK,Classical,mate,4,King's Pawn Game: Clam Variation |  King's Gambit Reversed,black,78,pouyandp,1218,indignantary,1371
9125,XNFwX8dj,Classical,resign,3,Queen's Pawn Game: Mason Attack,white,21,indignantary,1363,pouyandp,1299
9126,8flC8xAs,Blitz,resign,5,Philidor Defense #3,white,31,arbitrarylogic,1605,pouyandp,1352
9127,lVS9uNQj,Blitz,outoftime,5,Philidor Defense #3,white,65,reydmus,1559,pouyandp,1500
9133,McanhBAU,Rapid,resign,6,Sicilian Defense #2,white,76,dariash,1088,woodham,1217
9134,mhxTYPrg,Rapid,outoftime,5,Ruy Lopez,black,30,woodham,1224,ahtoxa82,1372
9135,nfeAc1Cz,Rapid,resign,2,Sicilian Defense,white,45,vemund,1209,woodham,1237
9136,qbK48KHH,Blitz,resign,2,Horwitz Defense,white,115,enthusiast,1504,woodham,1241
9137,bUOzxnpp,Rapid,resign,6,Ruy Lopez: Steinitz Defense,white,71,woodham,1225,gielo,1378
9138,UVOXUoqA,Blitz,outoftime,6,Ruy Lopez: Classical Variation,white,29,woodham,1222,apfrancisco,1356
9139,FVJkBv3w,Rapid,resign,5,King's Pawn Game: Dresden Opening,white,115,woodham,1202,sischen126,1522
9140,eSX81pzG,Rapid,resign,3,Nimzo-Larsen Attack: Modern Variation #2,black,97,nirashim,1132,woodham,1193
9141,KLkiMIOc,Rapid,resign,6,Ruy Lopez: Berlin Defense #2,black,36,woodham,1202,momilimiko,1513
9142,ijnrtJ09,Rapid,resign,3,Sicilian Defense: McDonnell Attack,black,55,woodham,1207,batya229,1422
9143,5CFdyoUL,Rapid,resign,2,Pirc Defense #4,white,62,victorgarcia,1328,woodham,1215
9144,nLz361qJ,Classical,resign,6,Philidor Defense: Hanham Variation,black,52,woodham,1224,chivitzzz,1294
9145,YAM5gJHu,Blitz,mate,2,Horwitz Defense,black,62,quintinator,1121,woodham,1212
9146,RjmWOWzW,Rapid,resign,4,Queen's Pawn Game: Franco-Sicilian Defense,black,36,woodham,1221,dricamagra,1334
9147,K3ARfviR,Rapid,mate,2,Zukertort Opening: Pirc Invitation,black,68,dricamagra,1350,woodham,1204
9148,4KfrlxPd,Rapid,resign,2,Goldsmith Defense,black,50,woodham,1212,tonisubi,1331
9149,HmkdlQ0w,Blitz,resign,4,Philidor Defense #2,black,34,woodham,1216,lions67,1523
9150,jH7C6aEi,Blitz,resign,6,Russian Game: Damiano Variation,black,30,woodham,1228,sesh,1222
9151,MPcwauiB,Blitz,resign,3,Sicilian Defense: Staunton-Cochrane Variation,black,29,sesh,1233,woodham,1215
9152,fatseONM,Blitz,resign,7,Sicilian Defense: Open #3,white,63,otco,1340,woodham,1235
9153,x1ob2Pt3,Rapid,outoftime,3,Sicilian Defense: Smith-Morra Gambit #2,black,22,woodham,1242,andrey33,1402
9154,FcIi1dAV,Rapid,resign,3,Sicilian Defense: Staunton-Cochrane Variation,white,30,nephi,1230,woodham,1246
9155,Bj5ER5su,Rapid,mate,3,Sicilian Defense: Closed Variation,black,56,reytiso,1594,woodham,1225
9156,GXuBktGn,Classical,resign,7,Sicilian Defense: Open #3,white,37,assalti,1442,woodham,1230
9157,3Lk8VJ0k,Classical,resign,4,Scandinavian Defense: Mieses-Kotroc Variation,white,99,woodham,1222,nishantha,1314
9158,8orgjuBU,Classical,resign,2,Sicilian Defense,black,16,nishantha,1329,woodham,1206
9159,18HDTKYJ,Classical,mate,6,Ponziani Opening: Jaenisch Counterattack,black,78,woodham,1198,maestro_pablo,1316
9160,k1MKgtqK,Classical,resign,3,King's Pawn Game: Nimzowitsch Defense,black,81,woodham,1206,charlie-z-said,1341
9161,ZvZV7mJk,Blitz,mate,4,Philidor Defense #2,white,115,woodham,1196,entertaynement,1112
9162,cD3RJTko,Blitz,mate,3,Sicilian Defense,white,31,entertaynement,1081,woodham,1213
9163,r5Z1EbZq,Rapid,mate,3,Sicilian Defense: Bowdler Attack,black,32,xaviarov,1528,woodham,1192
9164,l3HlCynZ,Rapid,mate,3,French Defense: Normal Variation,black,54,woodham,1199,jagodin70,1359
9169,94PzrlSh,Blitz,mate,7,Caro-Kann Defense: Ulysses Gambit,black,42,kuna,1799,xlmichael,1811
9170,CeQ4FJL4,Blitz,resign,3,King's Pawn Game: Leonardis Variation,white,37,valdeilton,1830,xlmichael,1830
9171,gf71eoJM,Rapid,resign,2,Nimzowitsch Defense,white,22,frantaiq,1558,acj4-chess,1500
9172,livdjPVs,Blitz,mate,2,Bird Opening: From's Gambit,white,53,alkhane,1190,theking1234,949
9173,aG89PHk1,Blitz,mate,3,English Opening: Achilles-Omega Gambit,black,62,theking1234,966,alkhane,1185
9174,TLIJQzE0,Blitz,outoftime,2,Nimzowitsch Defense,black,78,theking1234,915,heritopes,910
9175,Hs1oCzHv,Rapid,mate,6,Italian Game: Schilling-Kostic Gambit,black,78,theking1234,932,zangano,1389
9177,iZcneutS,Rapid,mate,2,King's Pawn Game,black,58,theking1234,1015,pp82,1007
9178,Pjq2zieD,Blitz,resign,2,Modern Defense,black,40,theking1234,1223,kentiara,1333
9179,I4T8fHHn,Blitz,mate,3,Old Benoni Defense #2,white,27,kentiara,1324,theking1234,1321
9180,oq3o27d7,Classical,mate,2,Nimzowitsch Defense,white,75,mateushn,1531,theking1234,1190
9181,8DVJjgDI,Classical,mate,4,Alekhine Defense: Normal Variation,black,24,theking1234,1264,mateushn,1477
9182,snbBQo3U,Classical,mate,3,King's Pawn Game: Napoleon Attack,white,7,mateushn,1350,theking1234,1500
9183,LqRGDmAn,Blitz,mate,3,English Opening: The Whale,black,56,theking1234,1500,omelas,1670
9184,hyHDCD1r,Classical,resign,2,Bird Opening: From's Gambit,black,12,chiv-is-beast6969,946,coolfan4545,1545
9185,N1kfn0Pb,Classical,mate,2,Lemming Defense,white,9,coolfan4545,1500,chiv-is-beast6969,987
9186,T7ZghMlH,Rapid,mate,2,Goldsmith Defense,white,63,tolia,1899,chasesims,1263
9187,EJZGW9Kx,Rapid,mate,2,Van Geet Opening: Reversed Nimzowitsch,black,52,chasesims,1272,lacobriga,1807
9188,PDEr3Wpq,Rapid,resign,3,King's Pawn Game: Leonardis Variation,black,58,xinos,1628,amplon,1532
9189,KTlKXYu5,Rapid,outoftime,4,Sicilian Defense: Katalimov Variation,black,74,xinos,1662,rafaeldm,1584
9191,aLUDO0OK,Blitz,outoftime,8,Caro-Kann Defense: Classical Variation,white,85,xinos,1635,dartisgr,1625
9192,1tYloDlh,Blitz,resign,6,King's Gambit Accepted |  MacLeod Defense,black,23,dartisgr,1705,xinos,1599
9193,LtLvya6k,Blitz,resign,3,Bishop's Opening,white,65,tonin1,1683,xinos,1627
9194,VWObpT2e,Blitz,resign,3,Bishop's Opening,white,64,tonin1,1672,xinos,1663
9195,8HWKvRd7,Blitz,mate,6,Elephant Gambit: Paulsen Countergambit,white,37,jorgeluis08,1667,xinos,1708
9196,aK83TfkX,Blitz,resign,7,Four Knights Game: Gunsberg Variation,white,45,xinos,1661,jorgeluis08,1677
9197,N51cavhn,Rapid,resign,4,English Opening: King's English Variation |  Reversed Closed Sicilian,black,37,riku50,1614,xinos,1608
9198,faChBJ0t,Rapid,resign,1,Bird Opening,black,77,awersome,1631,xinos,1531
9199,qb0Br04o,Blitz,mate,5,French Defense: Advance Variation #3,white,129,gravalanche,1545,xinos,1616
9200,hQ2FqNFG,Blitz,resign,3,French Defense: Knight Variation,white,119,xinos,1526,manara,1536
9201,9XRW1lgJ,Blitz,mate,7,Scotch Game,white,79,xinos,1342,swalter,1580
9202,hBUhm4jN,Blitz,resign,3,Queen's Pawn Game: Levitsky Attack,white,62,ltl,1667,xinos,1394
9204,WszapulO,Blitz,resign,7,Four Knights Game: Gunsberg Variation,black,114,xinos,1500,jorgeluis08,1675
9205,0yQZ76aS,Rapid,resign,5,Sicilian Defense: Delayed Alapin,black,44,raesremmurd,1923,xslyepov,1974
9206,t7MCFq3r,Rapid,mate,4,Sicilian Defense: Old Sicilian,white,75,asars,1747,raesremmurd,1962
9207,i6nE1F1S,Rapid,resign,4,Sicilian Defense: Closed Variation |  Traditional,white,57,vitalijuscenz,1774,raesremmurd,2003
9208,gxSm3Zp9,Rapid,resign,3,Sicilian Defense: Staunton-Cochrane Variation,white,65,gormilos,2024,raesremmurd,2031
9209,6Adb2k3F,Rapid,resign,1,Gedult's Opening,black,106,goj,1771,raesremmurd,2019
9210,H6xFMBLl,Rapid,resign,5,Sicilian Defense: Delayed Alapin,black,76,raesremmurd,2052,goldenboy74,2028
9211,WwkpkV7P,Rapid,outoftime,3,Sicilian Defense: Bowdler Attack,white,151,nikolay55,1605,raesremmurd,2114
9212,Yvnv5jmg,Blitz,resign,4,Rat Defense: Small Center Defense,white,57,raesremmurd,2103,anatgan,1822
9213,TjhhrFvM,Blitz,resign,6,Ruy Lopez: Steinitz Defense,white,75,raesremmurd,2074,zveko,2013
9214,u9Tl6RNG,Blitz,resign,4,Sicilian Defense: Old Sicilian,black,57,morcus,1982,raesremmurd,2042
9215,JEIqg0A2,Blitz,draw,16,Ruy Lopez: Marshall Attack,draw,33,raesremmurd,2050,morcus,1981
9216,wDdAr5cV,Blitz,outoftime,4,Sicilian Defense: Old Sicilian,draw,152,morcus,1978,raesremmurd,2061
9217,wCgk3Tno,Blitz,resign,4,Sicilian Defense: Closed Variation |  Traditional,white,33,endavant,2074,raesremmurd,2121
9218,SipCSO1G,Blitz,resign,3,Sicilian Defense: Alapin Variation,black,96,raesremmurd,2209,endavant,2044
9219,00dSgZj7,Blitz,resign,3,Sicilian Defense: Bowdler Attack,black,114,alex945,1689,raesremmurd,2201
9220,VgrpWPSJ,Blitz,resign,5,Ponziani Opening,white,67,raesremmurd,2198,learn123,1519
9221,xFSBK77D,Blitz,outoftime,3,Sicilian Defense: Alapin Variation,black,126,plerf,1524,raesremmurd,2195
9223,NE2n7AAP,Blitz,mate,5,Dutch Defense: Queen's Knight Variation,black,94,mastermoise,1357,raesremmurd,2193
9224,93zahHgP,Blitz,resign,4,Philidor Defense #2,white,55,raesremmurd,2192,mastermoise,1357
9227,U9PMzlXg,Blitz,resign,7,Russian Game: Modern Attack |  Center Variation,white,71,raesremmurd,2130,tequila_forever,2054
9228,VOmTxoSK,Rapid,resign,3,Zukertort Opening: Tennison Gambit,white,57,raesremmurd,2113,saeedsh,1692
9229,xJyhfWO9,Rapid,resign,1,King's Pawn,white,1,keeperpine,1484,raesremmurd,2113
9230,W2g5tr9m,Blitz,mate,6,Scotch Game: Lolli Variation,white,61,raesremmurd,2099,not-cheating,1627
9231,HCylVwnT,Blitz,resign,9,Sicilian Defense: Accelerated Dragon |  Modern Variation,black,22,not-cheating,1629,raesremmurd,2082
9232,Heof4taO,Rapid,resign,4,Nimzowitsch Defense: Williams Variation,white,50,raesremmurd,1757,angelcontreras,1896
9233,uMVn5HRw,Rapid,draw,5,Sicilian Defense: Closed Variation |  Fianchetto Variation,draw,24,pivoine48,2007,raesremmurd,1500
9234,R0zvoILb,Blitz,resign,2,Caro-Kann Defense,white,33,perseus1,1467,raskoinikov,1305
9235,Nqsugfp6,Rapid,resign,2,Caro-Kann Defense,black,58,rfabian,1333,raskoinikov,1289
9236,UF540Neb,Rapid,mate,4,Queen's Gambit Refused: Marshall Defense,white,49,raskoinikov,1271,rfabian,1346
9237,mZn0K0zd,Rapid,resign,4,Slav Defense,white,39,ahmad94,1572,raskoinikov,1276
9238,xG2B7deG,Rapid,mate,4,Queen's Gambit Refused: Austrian Defense,black,34,raskoinikov,1281,ahmad94,1568
9239,rzFaVyJj,Rapid,resign,4,Queen's Gambit Accepted,black,44,raskoinikov,1282,christianobuys,1213
9240,uWFmrfVY,Blitz,resign,7,Queen's Gambit Declined: Exchange Variation,black,30,raskoinikov,1298,jricotto,1285
9241,StU9URj5,Blitz,mate,4,Englund Gambit Complex: Hartlaub-Charlick Gambit,black,50,raskoinikov,1301,mario000,1664
9242,vPVqBm1q,Blitz,outoftime,3,Queen's Pawn Game: Chigorin Variation,black,88,giannispap39,1642,raskoinikov,1273
9243,UFkXswno,Rapid,resign,2,Caro-Kann Defense,black,76,ceve,1529,raskoinikov,1247
9244,3XVTGy1e,Rapid,resign,2,Caro-Kann Defense,white,71,nikal1988,1515,raskoinikov,1253
9245,0jUOGBVG,Blitz,resign,6,Queen's Gambit Declined: Normal Defense,black,60,raskoinikov,1270,recyrillic,1247
9246,Kr0h8oA9,Blitz,resign,5,Caro-Kann Defense,white,49,recyrillic,1233,raskoinikov,1289
9247,lZw57Gfz,Blitz,resign,2,Caro-Kann Defense,white,103,hozianin,1542,raskoinikov,1295
9249,rN6BMxL5,Rapid,resign,4,Queen's Gambit Accepted,black,45,raskoinikov,1305,obanebane,1479
9250,KYtSy3GE,Blitz,mate,4,Queen's Gambit Declined,white,77,raskoinikov,1282,jirissman,1394
9251,DX1cVt7h,Blitz,resign,3,Caro-Kann Defense: Hillbilly Attack,white,101,ali1384,1342,raskoinikov,1298
9252,7f2k2ZKy,Rapid,resign,2,Dutch Defense,white,58,raskoinikov,1281,langsama,1286
9253,tlZw9uen,Rapid,resign,2,Caro-Kann Defense,white,79,ivan14,1655,raskoinikov,1286
9255,hKngYu5f,Rapid,mate,4,Bishop's Opening: Boi Variation,white,73,raj1044,1368,bqfun,1500
9257,4T31cYDX,Rapid,resign,5,Russian Game: Urusov Gambit,white,9,kosior,1581,vzg100,1631
9264,r6JLnr4c,Rapid,resign,5,Caro-Kann Defense: Exchange Variation,white,69,vzg100,1617,salomesonya,1674
9265,i7fZnUrB,Rapid,resign,9,Russian Game: Cozio (Lasker) Attack,white,103,x60,1950,vzg100,1620
9266,zeTqO8vQ,Rapid,draw,3,Sicilian Defense: Smith-Morra Gambit #2,draw,68,vzg100,1608,duedeldue,1591
9267,Jj6QlqD1,Rapid,mate,4,Queen's Pawn Game: Franco-Sicilian Defense,white,47,vzg100,1600,martinlutherking,1432
9268,f8yVUtSf,Rapid,draw,6,Petrov: Modern Attack,draw,60,charlycharly,1626,vzg100,1599
9269,bYemm7Zz,Rapid,mate,5,Philidor Defense,black,50,musemi,1699,vzg100,1581
9270,KSK6exM8,Rapid,resign,5,Philidor Defense #3,white,51,vzg100,1562,musemi,1714
9271,iGKrSUV2,Rapid,resign,2,English Opening: Anglo-Scandinavian Defense,white,16,juanreyes,1302,vzg100,1585
9272,kidqgjGM,Rapid,resign,8,Center Game: Berger Variation,black,38,vzg100,1593,tchessk87,1737
9273,ERkxkoxF,Rapid,resign,6,Italian Game: Anti-Fried Liver Defense,white,23,ke3vin,1730,vzg100,1603
9274,7ToCyaNS,Rapid,mate,3,Sicilian Defense: Smith-Morra Gambit #2,black,48,vzg100,1611,topalovv,1775
9275,TVqQr9d3,Rapid,resign,4,Bishop's Opening: Berlin Defense,black,40,yuli123,1635,vzg100,1595
9276,XhuUiPlG,Rapid,resign,8,Center Game: Berger Variation,black,70,vzg100,1604,pavel1511,1757
9277,TOziQMsv,Rapid,resign,3,King's Knight Opening,black,72,hamamuta,1589,vzg100,1588
9283,P5uLal64,Classical,resign,4,Bishop's Opening: Berlin Defense,black,70,mikaone,1697,vzg100,1566
9286,cr5iuIrQ,Blitz,outoftime,2,Scandinavian Defense,white,3,dmka,1362,arfhan,1265
9287,cr5iuIrQ,Blitz,outoftime,2,Scandinavian Defense,white,3,dmka,1362,arfhan,1265
9291,niw2zjOi,Blitz,outoftime,2,Scandinavian Defense,black,10,spitfire999,1099,alin86,1574
9292,ihAlSQ2i,Blitz,mate,6,Russian Game: Damiano Variation,white,21,olivia77,1459,spitfire999,1143
9293,b21epG0r,Blitz,mate,1,Ware Opening,black,20,spitfire999,1175,olivia77,1455
9294,WiuVyh8F,Blitz,mate,2,Polish Defense,white,43,vladimir_shindin,1466,spitfire999,1500
9295,aKZVsxi7,Blitz,resign,3,Center Game #2,white,29,bakaliechrom,1773,aran09,1366
9296,FHk2N3wj,Rapid,mate,2,Mikenas Defense,black,34,aran09,1385,jonhe,1246
9297,mA1wYS13,Rapid,mate,3,King's Pawn Game: Napoleon Attack,black,40,balage77,1300,aran09,1374
9298,qmEKgMQ7,Rapid,outoftime,1,Polish Opening,white,63,chessastur,1320,aran09,1391
9299,czcRknBI,Rapid,resign,4,Philidor Defense #2,white,41,sergey_13,1293,aran09,1411
9300,Prg0wpcq,Rapid,resign,5,Three Knights Opening,black,19,khabibullin,1230,aran09,1402
9301,Edq8Rhf8,Classical,resign,4,Philidor Defense #2,white,65,fare,1611,aran09,1410
9302,x6FrUWtW,Rapid,resign,5,Ruy Lopez,white,93,casas,1321,aran09,1430
9303,WtPRFdFr,Classical,resign,1,Hungarian Opening,black,78,elle123,1292,aran09,1419
9304,U2c6Ntqe,Classical,mate,6,Queen's Pawn Game: Torre Attack |  Gruenfeld Variation,black,38,vazia_pupkin_351,1205,aran09,1412
9305,5gudvgsx,Rapid,mate,8,Italian Game: Two Knights Defense |  Knight Attack |  Normal Variation,black,32,siig,1306,aran09,1400
9306,fbSlJaL8,Rapid,mate,3,King's Pawn Game: Wayward Queen Attack,black,56,tristiano84,1257,aran09,1389
9307,hBhPrmie,Rapid,mate,4,Queen's Pawn Game: Chigorin Variation,black,34,jhoni,1188,aran09,1381
9308,5pJTtJLG,Classical,resign,4,Queen's Gambit Refused: Marshall Defense,white,101,jmen,1399,aran09,1399
9309,uZFIyORe,Rapid,outoftime,3,King's Pawn Game: Wayward Queen Attack,black,74,hamid_ll,1279,aran09,1386
9310,1BOkb1QE,Blitz,resign,5,Scotch Game,black,62,lou,1485,aran09,1362
9311,JqfWq204,Rapid,resign,7,Colle System #2,black,60,aran09,1387,protopopov,1246
9312,HgZqaU8G,Rapid,resign,4,Queen's Pawn Game: Chigorin Variation,white,19,aran09,1373,dimonnn68,1286
9313,BMy4i4Y6,Rapid,mate,1,Van't Kruijs Opening,black,24,iriquois,1348,aran09,1353
9314,hfih2smr,Blitz,mate,2,English Defense #2,black,66,aran09,1374,shahrizar,1377
9315,dpVslrR2,Blitz,mate,2,Queen's Pawn,white,53,aran09,1347,guest2015,1455
9316,z4zn5SuK,Blitz,mate,5,Queen's Pawn Game: London System,white,29,aran09,1324,max2702,1311
9317,FUHof5BD,Blitz,mate,4,King's Gambit Declined |  Queen's Knight Defense,white,93,boria,1461,aran09,1500
9318,A2u4TjKf,Blitz,mate,11,Italian Game: Two Knights Defense |  Fried Liver Attack,black,20,azelis,981,aran09,1318
9319,O371pqab,Blitz,resign,2,Bird Opening: Dutch Variation,black,35,nerysas,1224,aran09,1298
9320,kfELDqCo,Rapid,mate,2,Queen's Pawn Game,white,41,kuo,1426,aran09,1317
9321,Ja8QLAdX,Classical,resign,8,Four Knights Game: Italian Variation,white,69,k777ht,1479,aran09,1334
9322,GbqXTRfR,Rapid,mate,6,Colle System,white,61,aran09,1309,rasta19,1253
9323,ZZZIvvU0,Bullet,resign,3,Amazon Attack,black,30,aran09,1333,raspoutine,1423
9324,u5aJxrLW,Rapid,resign,4,King's Knight Opening: Normal Variation,white,35,dedaillon,1331,aran09,1371
9325,RhPoF6U2,Blitz,outoftime,3,King's Pawn Game: Leonardis Variation,white,41,guppless,1464,aran09,1403
9326,I2niMJ0b,Rapid,resign,9,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation,white,60,zoroka,1564,aran09,1430
9327,xqdaahOq,Classical,resign,4,Vienna Game: Max Lange Defense,black,30,jcell,886,aran09,1426
9328,SWzutPKI,Blitz,outoftime,5,Yusupov-Rubinstein System,black,62,aran09,1486,ipotekamd,1391
9329,feCKPDg0,Rapid,mate,5,Vienna Game: Vienna Gambit,white,67,sigseg,1543,aran09,1539
9330,6l8p3VLB,Classical,outoftime,4,Queen's Gambit Refused: Baltic Defense,black,44,sidharthcnadhan,1490,aran09,1472
9331,FlHlmE9i,Rapid,resign,4,Bishop's Opening: Berlin Defense,white,41,kittu006,1590,aran09,1539
9332,wycDvCS5,Blitz,mate,2,Modern Defense,black,50,improbablyhigh,1438,cfloyd,1497
9333,8VQNcZOY,Blitz,mate,6,King's Gambit Accepted |  MacLeod Defense,black,74,improbablyhigh,1457,scottdsteinberg,1164
9334,gdF94tx2,Blitz,resign,8,Italian Game: Two Knights Defense |  Knight Attack |  Normal Variation,black,94,improbablyhigh,1468,berreta,1484
9335,fj8Qy0UC,Rapid,resign,4,Sicilian Defense: Old Sicilian,white,66,brujodeflandes,1499,improbablyhigh,1478
9336,Qz86tCvW,Blitz,resign,7,Sicilian Defense: Open #3,black,34,kaspolsen2000,1407,improbablyhigh,1468
9337,XDKSUJSm,Blitz,resign,5,Sicilian Defense: Hyperaccelerated Fianchetto,white,9,kaspolsen2000,1392,improbablyhigh,1483
9340,tk42Gnsk,Rapid,resign,3,French Defense: Steinitz Attack,white,23,improbablyhigh,1474,thodskyrim,1365
9341,CcN5J9Y8,Rapid,resign,2,Bird Opening: Dutch Variation,black,88,improbablyhigh,1485,jeffreytwhitney,1512
9343,fOgN81s0,Rapid,resign,6,Sicilian Defense #2,black,29,improbablyhigh,1495,n4zgul,1565
9346,xpubmFeE,Blitz,resign,7,Sicilian Defense: Chekhover Variation,white,57,improbablyhigh,1476,geronimus74,1740
9347,MPdTXWqT,Blitz,resign,4,English Opening: Symmetrical Variation |  Two Knights Variation,white,57,klassik_1,1399,improbablyhigh,1491
9348,NHRcERsd,Blitz,resign,3,Sicilian Defense: Smith-Morra Gambit #2,black,24,k1a2r3t4a5l6,1464,improbablyhigh,1479
9352,o77rqvZh,Rapid,resign,5,King's Gambit |  Falkbeer Countergambit Accepted,white,99,improbablyhigh,1462,otto3,1605
9353,z8xajoMQ,Blitz,mate,3,French Defense: Chigorin Variation,white,35,improbablyhigh,1450,brunone,1432
9354,eLpFy54o,Blitz,resign,6,King's Gambit Accepted: King Knight's Gambit,black,54,improbablyhigh,1437,voldemar15,1632
9355,c02LbShM,Rapid,resign,3,Sicilian Defense: Bowdler Attack,black,49,improbablyhigh,1444,denden_gra,1642
9356,wmrYjsBG,Rapid,mate,9,Russian Game: Nimzowitsch Attack,white,37,airyneon,1795,deadofmort,1700
9357,071xIJg0,Rapid,resign,6,Ruy Lopez: Steinitz Defense,white,81,airyneon,1776,zagorpoch,1829
9358,zTlf7W2i,Rapid,resign,5,Sicilian Defense: Delayed Alapin,white,63,guk_schutzbach,1813,airyneon,1792
9359,y2MwR7RZ,Blitz,resign,11,Sicilian Defense: Najdorf |  Lipnitsky Attack,white,52,renatoeckel,1992,airyneon,1801
9360,z0j86a4F,Blitz,resign,3,Sicilian Defense: McDonnell Attack,black,52,mrgoh,1858,airyneon,1779
9361,uTaohUAT,Classical,resign,12,King's Indian Defense: Averbakh Variation |  Geller Defense,black,64,airyneon,1784,abrigo,2085
9362,GeR0xQq5,Rapid,resign,5,Slav Defense: Modern Line,black,46,airyneon,1797,pabcam,1931
9363,r1bHHdSp,Classical,resign,3,Sicilian Defense: McDonnell Attack,white,43,alia,2074,airyneon,1804
9364,53QIa0Oy,Blitz,mate,1,Saragossa Opening,black,16,sozyone,1887,airyneon,1777
9365,Cbvv7rN4,Blitz,resign,3,Caro-Kann Defense,white,69,airyneon,1747,sozyone,1902
9366,HJFaW72x,Blitz,resign,3,King's Pawn Game: Nimzowitsch Defense,white,79,yura163,1424,elgallo114,1500
9367,018JyEeA,Classical,mate,4,Elephant Gambit,white,47,hassan1365416,1568,tabrizbest1,1561
9368,d34ywqnx,Classical,outoftime,6,Italian Game: Anti-Fried Liver Defense,black,40,hassan1365416,1576,mhnik,1687
9369,pe8wu9Ud,Classical,mate,2,Owen Defense,black,58,hassan1365416,1582,xvid,1773
9370,JoiwM97y,Classical,outoftime,6,Italian Game: Anti-Fried Liver Defense,black,106,hassan1365416,1581,martinus1949,1667
9371,fmmyENlR,Classical,mate,7,Italian Game: Giuoco Pianissimo,black,74,hassan1365416,1590,jacekk,1697
9372,BtWQFLbW,Classical,resign,10,Italian Game: Two Knights Defense |  Polerio Defense,white,49,hassan1365416,1578,cashman,1569
